node_id,address...2,name,countries,country_codes,sourceID,valid_until,note,lon,lat,type,loctype,address...13,north,south,east,west
14000144,3 300MS 75ME DE LA ENTRADA PRINCIPAL DE BELLO HORIZONTE ESCAZU SAN JOSE COSTA RICA,NA,Costa Rica,CRI,Panama Papers,The Panama Papers  data is current through 2015,NA,-84.1263623,9.9189595,neighborhood,approximate,"san josé, escazú, bello horizonte, costa rica",9.922652399999999,9.913326399999999,-84.12132989999999,-84.130827
14006777,19 CALLE 14 60 ZONA 10 GUATEMALA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.50572729999999,14.5891433,subpremise,rooftop,"60, 19 calle 14-60, cdad. de guatemala 01010, guatemala",14.5904829302915,14.5877849697085,-90.50438246970849,-90.50708043029151
14007025,1 AVENTURA EXECUTIVE CENTER SUITE 514 AVENTURA FLORIDA 33180 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1528987,25.932045,establishment,geometric_center,"north miami beach, fl 33160, usa",25.9333577802915,25.9306598197085,-80.15140901970848,-80.1541069802915
14007103,1 CHEMIN ROMAIN 06320 CAP D AIL FRANCE,NA,France,FRA,Panama Papers,The Panama Papers  data is current through 2015,NA,7.3990763,43.72685,premise,rooftop,"1 chem. romain, 06320 cap-d'ail, france",43.7281483302915,43.7254503697085,7.400412930291502,7.397714969708498
14007433,1 RUE DU PRÉ DE LA BICHETTE 1202 GENEVA SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.135331799999999,46.2206448,street_address,rooftop,"rue du pré-de-la-bichette 1, 1202 genève, switzerland",46.22208673029149,46.2193887697085,6.136808930291501,6.134110969708497
14000851,1055/221 STATE TOWER 20TH FLOOR SILOM ROAD SILOM BANGRAK BANGKOK 10500 THAILAND,NA,Thailand,THA,Panama Papers,The Panama Papers  data is current through 2015,NA,100.5168931,13.7214837,establishment,rooftop,"1055 si lom, khwaeng silom, khet bang rak, krung thep maha nakhon 10500, thailand",13.7232324302915,13.7205344697085,100.5183398802915,100.5156419197085
14000892,106 140 CASA 32 CONJ RES LA CASTELLANA BARRANQUILLA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.80698129999999,11.0041072,locality,approximate,"barranquilla, atlantico, colombia",11.0463319,10.921292,-74.7585391,-74.877496
14000984,10911 NW3 PLANTATION FL USA UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.23310359999999,26.1275862,locality,approximate,"plantation, fl, usa",26.160857,26.0924999,-80.197469,-80.3303139
14001155,10F 11 FORTUNE CENTER 51 NANHAI AVENUE GIU CHENG FO SHAN CHINA,NA,China,CHN,Panama Papers,The Panama Papers  data is current through 2015,NA,113.1975,23.0357,political,approximate,"guicheng subdistrict, foshan, nanhai district, foshan, guangdong province, china, 528251",23.0370489802915,23.0343510197085,113.1988489802915,113.1961510197085
14001490,11050 N KENDALL DR 106 MIAMI FLORIDA 33176 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.3751297,25.6857272,subpremise,rooftop,"11050 n kendall dr #106, miami, fl 33176, usa",25.68700743029151,25.6843094697085,-80.3737901197085,-80.37648808029151
14001961,11 CROFT LANE BREADSALL DERBY DW21 5LE UNITED KINGDOM,NA,United Kingdom,GBR,Panama Papers,The Panama Papers  data is current through 2015,NA,-1.454525,52.9531037,premise,rooftop,"11 croft ln, breadsall, derby de21 5le, uk",52.95434608029149,52.95164811970849,-1.453066769708498,-1.455764730291502
14002362,1200 FOUR SEASONS TOWER 1441 BRICKELL AVENUE MIAMI FLORIDA 33131 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.19208429999999,25.7589641,establishment,rooftop,"1435 brickell ave, miami, fl 33131, usa",25.75992693029151,25.7572289697085,-80.1904955697085,-80.19319353029151
14002457,1211 GENEVA SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.1638785,46.2000323,postal_code,approximate,"1211 geneva, switzerland",46.20138128029149,46.19868331970849,6.165227480291502,6.162529519708498
14002712,128 SUKHUMVIT HOUSE RM 32/C SUKHUMVIT ROAD SOI 23 BANGKOK 10110 THAILAND,NA,Thailand,THA,Panama Papers,The Panama Papers  data is current through 2015,NA,100.5775673,13.7256849,subpremise,rooftop,"rm 32, 23 sukhumvit rd, khwaeng khlong tan nuea, watthana, krung thep maha nakhon 10110, thailand",13.7270249802915,13.7243270197085,100.5790011302915,100.5763031697085
14002771,12 AVENIDA 5 55 ZONA 1 GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5070229,14.6414066,subpremise,rooftop,"55, 12 avenida 5-66, cdad. de guatemala, guatemala",14.6427493302915,14.6400513697085,-90.50562021970849,-90.5083181802915
14003413,13791 NW 19 COURT PEMBROKE PINES FL 33028 MALTA,NA,Malta,MLT,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.334649,26.0253985,premise,rooftop,"13791 nw 19th ct, pembroke pines, fl 33028, usa",26.02667423029151,26.0239762697085,-80.33332076970848,-80.3360187302915
14003468,13998 NW 20 STREET PEMBROKE PINES FL 33028 MALTA,NA,Malta,MLT,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.3378216,26.0259128,premise,rooftop,"13998 nw 20th st, pembroke pines, fl 33028, usa",26.0272785802915,26.0245806197085,-80.33646966970849,-80.3391676302915
14003543,13 CALLE 2 60 ZONA 10 OFIC 702 TOPACIO AZUL GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5154546,14.599568,subpremise,range_interpolated,"60, 13 calle 2, cdad. de guatemala 01010, guatemala",14.6009169802915,14.5982190197085,-90.51410561970849,-90.5168035802915
14003545,13 CALLE 3 10 ZONA 10 CIUDAD DE GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.51331739999999,14.599051,subpremise,rooftop,"10, 13 calle 3, cdad. de guatemala 01010, guatemala",14.6004738802915,14.5977759197085,-90.5119531197085,-90.5146510802915
14004098,14 CALLE 3 51 ZONA 10 MURANO CENTER OF 603 GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5131515,14.5981577,subpremise,rooftop,"of 603, 14 calle 3, cdad. de guatemala 01010, guatemala",14.5994921302915,14.5967941697085,-90.5117164697085,-90.51441443029151
14004099,14 CALLE 3 51 ZONA 10 MURANO CENTER OF 604 GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5131515,14.5981577,subpremise,rooftop,"of 604, 14 calle 3, cdad. de guatemala 01010, guatemala",14.5994921302915,14.5967941697085,-90.5117164697085,-90.51441443029151
14004658,15 AVE 18 28 ZONA 13 CIUDAD DE GUATEMALA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.47486579999999,14.6540587,subpremise,range_interpolated,"28, 15 avenida 18, cdad. de guatemala, guatemala",14.6554076802915,14.6527097197085,-90.4735168197085,-90.4762147802915
14004659,15 AVE 18 28 ZONA 13 GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5306109,14.5800523,political,approximate,"zona 13, guatemala city, guatemala",14.6066213,14.5497111,-90.5176223,-90.5410338
14004661,15 AVENIDA 14 93 ZONA 10 GUATEMALA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.50222339999999,14.5937737,subpremise,rooftop,"93, 15 avenida 14-09, cdad. de guatemala 01010, guatemala",14.5951452802915,14.5924473197085,-90.50088511970849,-90.5035830802915
14004703,15 CALLE 7 24 ZONA 10 CIUDAD DE GUATEMALA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5155395,14.5970966,subpremise,rooftop,"24, 15 calle 7, cdad. de guatemala 01010, guatemala",14.5983182802915,14.5956203197085,-90.51421461970848,-90.5169125802915
14004847,15 MARIKIT CORNER MASAYA STREETS WEST TRIANGLE QUEZON CITY PHILIPPINES,NA,Philippines,PHL,Panama Papers,The Panama Papers  data is current through 2015,NA,121.0333533,14.6449791,premise,rooftop,"15 marikit, lungsod quezon, kalakhang maynila, philippines",14.6463249302915,14.6436269697085,121.0347007302915,121.0320027697085
14005284,16 AVENIDA “A” 4 20 ZONA 1 GUATEMALA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5016919,14.6418004,subpremise,rooftop,"20, 16 avenida a 4-35, cdad. de guatemala, guatemala",14.6431644802915,14.6404665197085,-90.50037621970849,-90.50307418029149
14005651,17282 NW HOLCOMB DR PORTLAND OREGON 97229 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-122.8564258,45.5558914,premise,rooftop,"17282 nw holcomb dr, portland, or 97229, usa",45.55729428029151,45.55459631970851,-122.8550697197085,-122.8577676802915
14005731,177 OCEAN LANE DRIVE APT 500 KEY BISCAYNE FL 33149 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1567251,25.7000439,subpremise,rooftop,"177 ocean ln dr apt 500, key biscayne, fl 33149, usa",25.7013142302915,25.69861626970849,-80.15556371970851,-80.15826168029152
14005785,17 AVE 10 58 Z 15 VISTA HERMOSA III GUATEMALA CITY REPUBLIC OF GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.489172,14.6043526,neighborhood,approximate,"vista hermosa iii, guatemala city, guatemala",14.6093059,14.6002644,-90.4853296,-90.49528099999999
14007799,2/B MANGGA ST LITTLE BAGUIO SAN JUAN METRO MANILA PHILIPPINES,NA,Philippines,PHL,Panama Papers,The Panama Papers  data is current through 2015,NA,121.0368564,14.6008013,route,geometric_center,"mangga, san juan, kalakhang maynila, philippines",14.6021707802915,14.5994728197085,121.0381961302915,121.0354981697085
14007983,2000 PONCE DE LEON BOULEVARD SUITE 625 CORAL GABLES FL 33134 USA UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.2590518,25.7542806,subpremise,rooftop,"2000 ponce de leon suite 625, coral gables, fl 33134, usa",25.7556330802915,25.7529351197085,-80.25761036970849,-80.2603083302915
14008019,200 MTS NORTE Y 100 OESTE DE LA GUARDIA RURAL DE SAN ANTONIO DE ESCAZU SAN JOSE COSTA RICA,NA,Costa Rica,CRI,Panama Papers,The Panama Papers  data is current through 2015,NA,-84.0468998,9.8999547,establishment,geometric_center,"vxx3+x6q, san josé province, san antonio, costa rica",9.901375030291504,9.8986770697085,-84.04561901970851,-84.04831698029152
14008296,20 CALLE 19 52 ZONA 10 INTERIOR 01 EGYPT,NA,Egypt,EGY,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5027386,14.5888549,political,approximate,"zone 10, guatemala city 01010, guatemala",14.6153277,14.573527,-90.4822774,-90.5177791
14008576,21050 NE 38TH AVE APT 821 AVENTURA FL 33180 4075 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1251496,25.9713002,subpremise,rooftop,"21050 ne 38th ave #821, aventura, fl 33180, usa",25.9725773802915,25.9698794197085,-80.1237639697085,-80.12646193029151
14008613,21150 NE 38TH AVENUE 1003 AVENTURA FL 33180 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1252911,25.9722408,subpremise,rooftop,"21150 ne 38th ave apt 1003, aventura, fl 33180, usa",25.9735793802915,25.9708814197085,-80.1236369697085,-80.1263349302915
14010244,24 SLOANE COURT EAST FLAT 2 LONDON UNITED KINGDOM,NA,United Kingdom,GBR,Panama Papers,The Panama Papers  data is current through 2015,NA,-0.156532,51.4894678,subpremise,rooftop,"2, 24 sloane ct e, london sw3 4tg, uk",51.49082773029149,51.4881297697085,-0.155156519708498,-0.157854480291502
14010832,269 LENOX ST NEW HAM C T U S A UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-72.9278835,41.308274,locality,approximate,"new haven, ct, usa",41.35038,41.2461968,-72.8601438,-72.998048
14012109,2 HAVEN MEWS LONDON N1 1LQ UNITED KINGDOM,NA,United Kingdom,GBR,Panama Papers,The Panama Papers  data is current through 2015,NA,-0.1054868,51.5411495,street_address,rooftop,"2 haven mews, london n1 1lq, uk",51.5423986802915,51.5397007197085,-0.104055669708498,-0.106753630291502
14012477,2 RUE DE JARGONNANT 1206 GENEVA SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.1595613,46.2010438,premise,rooftop,"rue de jargonnant 2, 1207 genève, switzerland",46.20243448029149,46.19973651970849,6.160891280291502,6.158193319708499
14012535,2 SOUTH BISCAYNE BLVD 3200 MIAMI FLA 33131 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1879712,25.7737878,subpremise,rooftop,"2 s biscayne blvd #3200, miami, fl 33131, usa",25.7752504302915,25.7725524697085,-80.18653641970849,-80.18923438029151
14012742,3ª STREET A 28 90 COLONIA SAN LAZARO ZONE 15 CONDOMINIO LA ESCALADA HOUSE NO 8 SANTA CATARINA PINULA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.4826801,14.5861548,neighborhood,approximate,"colonia san lazaro, guatemala city, guatemala",14.5899795,14.5818392,-90.48138139999999,-90.48550139999999
14012779,300 SOUTH POINTE DR UNIT 2401 MIAMI BEACH FL 33139 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1349941,25.7677332,subpremise,rooftop,"300 south pointe dr apt 2401, miami beach, fl 33139, usa",25.7693354302915,25.7666374697085,-80.1336546197085,-80.1363525802915
14013437,32565B GOLDEN LANTERN ST 111 DANA POINT CA 92629 3248 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-117.6995935,33.4898712,subpremise,rooftop,"32565b golden lantern #111, dana point, ca 92629, usa",33.4912252302915,33.4885272697085,-117.6983159697085,-117.7010139302915
14013686,3370 MARY STREET MIAMI FL 33133 U S A UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.2396464,25.7288381,premise,rooftop,"3370 mary st, miami, fl 33133, usa",25.7301663302915,25.7274683697085,-80.23825556970849,-80.2409535302915
14014257,3620 AVENIDA CORAL SPRING MIAMI FLORIDA F 133065 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1840963,25.833272,establishment,geometric_center,"ne 62nd st &, biscayne blvd, miami, fl 33138, usa",25.8346209802915,25.8319230197085,-80.18274731970848,-80.1854452802915
14014890,3A AVENIDA 13 78 ZONA 10 TORRE CITIBANK OF 601 GUATEMALA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.51294449999999,14.6043456,subpremise,range_interpolated,"of 601, 3a avenida 13, cdad. de guatemala 01010, guatemala",14.6056945802915,14.6029966197085,-90.5115955197085,-90.5142934802915
14015398,3 PLACE BERGUES 1211 GENEVA 1 SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.1460627,46.2069575,subpremise,rooftop,"place des bergues 1/3, 1201 genf, switzerland",46.2082660302915,46.2055680697085,6.147603930291503,6.144905969708498
14015400,3 PLACE DES BERGUES SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.1464472,46.2069015,street_address,range_interpolated,"place des bergues 3, 1201 genf, switzerland",46.2082504802915,46.2055525197085,6.147796180291502,6.145098219708498
14015401,3 PLACE DES BERGUES 1201 GENEVA SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.1464472,46.2069015,street_address,range_interpolated,"place des bergues 3, 1201 genf, switzerland",46.2082504802915,46.2055525197085,6.147796180291502,6.145098219708498
14015402,3 PLACE DES BERGUES 1201 GENEVE SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.1464472,46.2069015,street_address,range_interpolated,"place des bergues 3, 1201 genf, switzerland",46.2082504802915,46.2055525197085,6.147796180291502,6.145098219708498
14015927,4018 WEST 16TH AVENUE VANCOUVER BC CANADA,NA,Canada,CAN,Panama Papers,The Panama Papers  data is current through 2015,NA,-123.194148,49.2577985,street_address,rooftop,"4018 w 16th ave, vancouver, bc v6s 2n1, canada",49.25923828029149,49.25654031970849,-123.1927913197085,-123.1954892802915
14016031,409 SW 120TH AVE FLORIDA ESTADOS UNIDOS UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.39092269999999,25.7638292,street_address,range_interpolated,"409 sw 120th ave, miami, fl 33184, usa",25.7651781802915,25.7624802197085,-80.38957371970848,-80.3922716802915
14016032,409 SW 120TH AVE FLORIDA USA UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.39092269999999,25.7638292,street_address,range_interpolated,"409 sw 120th ave, miami, fl 33184, usa",25.7651781802915,25.7624802197085,-80.38957371970848,-80.3922716802915
14016461,42 RUE DU DECEMBRE 1211 GENEVA SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.1444845,46.1921439,premise,rooftop,"rue prévost-martin 42, 1205 genève, switzerland",46.1934981802915,46.1908002197085,6.145884580291502,6.143186619708498
14016462,42 RUE DU DECEMBRE PO BOX 6193 1211 GENEVA 6 SWITZERLAND,NA,Switzerland,CHE,Panama Papers,The Panama Papers  data is current through 2015,NA,6.1431577,46.2043907,locality,approximate,"geneva, switzerland",46.23188589999999,46.1777741,6.1758453,6.1102324
14017379,4A CALLE 23 03 DE LA ZONA 14 DE LA CIUDAD DE GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5117911,14.6099048,subpremise,rooftop,"03, 4a calle 3-23, cdad. de guatemala 01010, guatemala",14.6112103802915,14.6085124197085,-90.51044031970851,-90.51313828029151
14017994,4TH FLOOR JANA BUILDING EMBASSIES ST BIR HASSAN BAABDA MOUNT LEBANON,NA,Lebanon,LBN,Panama Papers,The Panama Papers  data is current through 2015,NA,35.509468,33.8805165,establishment,geometric_center,"vgj5+6q4, beirut, lebanon",33.88184613029149,33.87914816970849,35.5108197802915,35.5081218197085
14018217,500 NORTE 100 ESTE SOBRE AV PPL LOS LAURELES ESCAZU SAN JOSE COSTA RICA,NA,Costa Rica,CRI,Panama Papers,The Panama Papers  data is current through 2015,NA,-84.14615189999999,9.920695,locality,approximate,"san josé province, escazu, costa rica",9.9278937,9.909808199999999,-84.1301518,-84.16087929999999
14018582,520 BRICKELL KEY DR APT 1102 MIAMI – FLORIDA 33131 USA UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1849333,25.7671903,subpremise,rooftop,"520 brickell key dr #1102, miami, fl 33131, usa",25.7684183302915,25.7657203697085,-80.1835253197085,-80.18622328029151
14019410,5A AVENIDA 15 45 ZONA 10 CENTRO EMPRESARIAL TORRE 1 OF 608 CIUDAD GUATEMALA REPUBLICA DE GAUTEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5123448,14.5953794,subpremise,rooftop,"torre 1, centro empresarial, 5 avenida 15-45, cdad. de guatemala 01010, guatemala",14.5966027802915,14.5939048197085,-90.5108940197085,-90.51359198029151
14019411,5A AVENIDA 18 48 ZONA 14 APARTAMENTO 7 EDIFICIO PREMIERE VIATOSCANA GUATEMALA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5201266,14.612054,subpremise,rooftop,"apartamento 7, 5a avenida 3-18, cdad. de guatemala 01009, guatemala",14.6133922302915,14.6106942697085,-90.51871581970849,-90.52141378029151
14019415,5A AVENUE 5 55 ZONE 14 EUROPLAZA TORRE II BUILDING OFFICE 504 GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.23075899999999,15.783471,country,approximate,guatemala,17.8157113,13.63,-88.1982001,-92.2714
14019454,5 A STREET CARRERA 35 39 MEDELLÍN ANTIOQUÍA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.57164569999999,6.184917599999999,street_address,range_interpolated,"cra. 35 #39, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.186213230291503,6.183515269708498,-75.57021426970849,-75.57291223029151
14020259,6135 NW 167 ST E 18 MIAMI FL 33015 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.30189779999999,25.9256869,subpremise,rooftop,"6135 nw 167th st #18, hialeah, fl 33015, usa",25.9269637802915,25.92426581970849,-80.3005876697085,-80.30328563029151
14020430,6355NW 36 ST 401 VIRGINIA GARDENS FL 33166 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.30059179999999,25.807673,subpremise,rooftop,"6355 nw 36th st #401, virginia gardens, fl 33166, usa",25.80885373029151,25.8061557697085,-80.29936066970849,-80.3020586302915
14020698,67 AVENIDA SUR PASAJE 2 26 COLONIA ESCALON SAN SALVADOR EL SALVADOR,NA,El Salvador,SLV,Panama Papers,The Panama Papers  data is current through 2015,NA,-89.22477699999999,13.6979082,street_address,range_interpolated,"67 avenida sur 26, san salvador, el salvador",13.6992571802915,13.6965592197085,-89.22342801970849,-89.2261259802915
14020804,690N BAR LA FUENTE SANTA ANA SAN JOSE COSTA RICA,NA,Costa Rica,CRI,Panama Papers,The Panama Papers  data is current through 2015,NA,-84.1820735,9.9312697,locality,approximate,"san josé province, santa ana, costa rica",9.9401084,9.917070200000001,-84.1709559,-84.19063919999999
14020884,6 AVE 7 84 ZONA 10 APTO NO 9 GUATEMALA CIUDAD GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5027386,14.5888549,political,approximate,"zone 10, guatemala city 01010, guatemala",14.6153277,14.573527,-90.4822774,-90.5177791
14020885,6 AVENIDA 7 84 ZONA 10 APTO NO 9 GUATEMALA CIUDAD,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5122168,14.5904429,subpremise,rooftop,"no 9, 6 avenida 7-54, cdad. de guatemala 01010, guatemala",14.5917779302915,14.5890799697085,-90.5108277697085,-90.5135257302915
14021353,6TA AVENIDA 14 42 ZONA 10 VENEZUELA,NA,Venezuela,VEN,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5027386,14.5888549,political,approximate,"zone 10, guatemala city 01010, guatemala",14.6153277,14.573527,-90.4822774,-90.5177791
14021831,72 STREET 6 30 LEVEL 12 BOGOTÁ COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.072092,4.710988599999999,locality,approximate,"bogotá, bogota, colombia",4.8371311,4.459464,-73.99197699999999,-74.223637
14021896,7400 SW 141 TERRACE MIAMI FL 33158 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.3137811,25.6391682,premise,rooftop,"7400 sw 141st terrace, palmetto bay, fl 33158, usa",25.64061338029151,25.6379154197085,-80.3123735197085,-80.31507148029151
14022072,777 BRICKELL AVENUE SUITE 1110 MIAMI FL 33131 UNITED STATES,NA,United States,USA,Panama Papers,The Panama Papers  data is current through 2015,NA,-80.1898908,25.7664296,subpremise,rooftop,"777 brickell ave # 1110, miami, fl 33131, usa",25.7677128302915,25.76501486970849,-80.18878776970851,-80.19148573029152
14022084,77 CAMBRIDGE CIRCLE FORBES PARK MAKATI CITY PHILIPPINES,NA,Philippines,PHL,Panama Papers,The Panama Papers  data is current through 2015,NA,121.038584,14.551765,street_address,rooftop,"77 cambridge cir, makati, 1219 metro manila, philippines",14.5530921802915,14.5503942197085,121.0399903802915,121.0372924197085
14022211,79 STREET NO 8 63 6TH FLOOR BOGOTA COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-74.072092,4.710988599999999,locality,approximate,"bogotá, bogota, colombia",4.8371311,4.459464,-73.99197699999999,-74.223637
14022259,7 AVE 6 53 ZONE 4 EL TRIANGULO BUILDING 4TH LEVEL GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.51549039999999,14.6186804,subpremise,rooftop,"building 4th, 7 avenida 6-99, salamá, guatemala",14.6200207302915,14.6173227697085,-90.51417261970849,-90.5168705802915
14022261,7 AVENIDA 3 90 ZONA 10 GUATEMALA GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.51549279999999,14.6186062,establishment,rooftop,"7 avenida 3-39, cdad. de guatemala, guatemala",14.6199618802915,14.6172639197085,-90.51417551970849,-90.5168734802915
14022720,7TH STREET SOUTH NO 42 70 OF 2013 MEDELLÍN COLOMBIA,NA,Colombia,COL,Panama Papers,The Panama Papers  data is current through 2015,NA,-75.56581530000001,6.2476376,locality,approximate,"medellín, medellin, antioquia, colombia",6.31281,6.1755969,-75.521507,-75.64091599999999
14022895,80 BROAD STREET MONROVIA LIBERIA,NA,Liberia,LBR,Panama Papers,The Panama Papers  data is current through 2015,NA,-10.8061018,6.317034899999999,street_address,range_interpolated,"80 broad street, monrovia, liberia",6.318383880291502,6.315685919708497,-10.8047528197085,-10.8074507802915
14022965,812 TABBARIS BLDG CHARLES MALEK AVENUE BEIRUT LEBANON,NA,Lebanon,LBN,Panama Papers,The Panama Papers  data is current through 2015,NA,35.5126177,33.8923037,establishment,geometric_center,"charles malek avenue 812 tabaris building - block a،, بيروت، lebanon",33.8936449802915,33.8909470197085,35.51396543029149,35.5112674697085
14023418,8AVE 7 41 RES CARALINA VILLA NUEVA ZONA 6 GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.488883,14.6847812,political,approximate,"zona 6, guatemala city, guatemala",14.7012037,14.6493532,-90.47197419999999,-90.49770260000001
14024588,9 C A 9 34 JARDINES DE SAN CRISTOBAL HOUSE 56 ZONE 8 SEC A 10 SECTOR 4 MIXCO GUATEMALA,NA,Guatemala,GTM,Panama Papers,The Panama Papers  data is current through 2015,NA,-90.5920027,14.6463739,administrative_area_level_2,approximate,"mixco, guatemala",14.708909,14.5759153,-90.51582870000001,-90.64325
14025408,AGUERO 2237 PISO 7 APTO B BUENOS AIRES REPÚBLICA ARGENTINA,NA,Argentina,ARG,Panama Papers,The Panama Papers  data is current through 2015,NA,-58.4007126,-34.5869449,subpremise,rooftop,"agüero 2237 piso 7 apto b, c1425ehw caba, argentina",-34.5855723197085,-34.58827028029149,-58.39938771970849,-58.40208568029151
14025467,AIXRIVALL SANT JULIÁ DE LORIA (PRINCIPALITY OF ANDORRA) CARRETARE DE LA PEGUERA CHALET ELS BESSETS DE DALT,NA,Andorra,AND,Panama Papers,The Panama Papers  data is current through 2015,NA,1.5119676,42.4578944,route,geometric_center,"ctra. de la peguera, ad600, andorra",42.46763079999999,42.4425672,1.5353893,1.4912187
14025709,AKARA BLDG 24 DE CASTRO STREET WICKHAMS CAY I ROAD TOWN TORTOLA BRITISH VIRGIN ISLANDS,NA,British Virgin Islands,VGB,Panama Papers,The Panama Papers  data is current through 2015,NA,-64.6195881,18.4234294,premise,rooftop,"24 de castro st, road town, british virgin islands",18.4247824802915,18.4220845197085,-64.61824166970848,-64.6209396302915
